USERID,r_score,f_score,m_score,rfm_wscore
67744,5,1,1,3.4
67745,2,1,1,1.6
67746,4,1,1,2.8
67747,4,1,1,2.8
67750,4,1,1,2.8
67752,2,1,1,1.6
67753,2,1,1,1.6
67754,5,1,1,3.4
67756,3,1,1,2.1999999999999997
67763,5,1,1,3.4
67764,1,1,1,0.9999999999999999
67765,4,1,1,2.8
67766,1,1,1,0.9999999999999999
67768,2,1,1,1.6
67770,4,1,1,2.8
67771,3,1,1,2.1999999999999997
67772,1,1,1,0.9999999999999999
67773,4,1,1,2.8
67774,2,1,1,1.6
67775,4,1,1,2.8
67778,2,1,1,1.6
67781,5,1,1,3.4
67784,3,1,1,2.1999999999999997
67788,1,1,1,0.9999999999999999
67789,4,1,1,2.8
67792,5,1,1,3.4
67795,4,1,1,2.8
67796,5,1,1,3.4
67798,3,1,1,2.1999999999999997
67800,1,1,1,0.9999999999999999
67803,2,1,1,1.6
67804,3,1,1,2.1999999999999997
67805,5,1,1,3.4
67808,4,1,1,2.8
67809,4,1,1,2.8
67810,4,1,1,2.8
67813,3,1,1,2.1999999999999997
67814,5,1,1,3.4
67815,5,1,1,3.4
67816,5,1,1,3.4
67817,3,1,1,2.1999999999999997
67821,4,1,1,2.8
67822,2,1,1,1.6
67824,3,1,1,2.1999999999999997
67825,1,1,1,0.9999999999999999
67829,5,1,1,3.4
67830,4,1,1,2.8
67831,5,1,1,3.4
67834,1,1,1,0.9999999999999999
67836,1,1,1,0.9999999999999999
67837,5,1,1,3.4
67839,5,1,1,3.4
67845,4,1,1,2.8
67847,2,1,1,1.6
67849,5,1,1,3.4
67852,2,1,1,1.6
67853,4,1,1,2.8
67856,1,1,1,0.9999999999999999
67858,5,1,1,3.4
67859,4,1,1,2.8
67860,4,1,1,2.8
67861,4,1,1,2.8
67863,5,1,1,3.4
67864,4,1,1,2.8
67866,1,1,1,0.9999999999999999
67867,2,1,1,1.6
67868,3,1,1,2.1999999999999997
67872,3,1,1,2.1999999999999997
67873,5,1,1,3.4
67874,5,1,1,3.4
67875,5,1,1,3.4
67876,4,1,1,2.8
67880,5,1,1,3.4
67884,3,1,1,2.1999999999999997
67885,3,1,1,2.1999999999999997
67889,3,1,1,2.1999999999999997
67892,2,1,1,1.6
67893,3,1,1,2.1999999999999997
67894,2,1,1,1.6
67895,3,1,1,2.1999999999999997
67896,5,2,1,3.7
67899,3,1,1,2.1999999999999997
67900,5,1,1,3.4
67902,4,1,1,2.8
67904,5,1,1,3.4
67905,4,1,1,2.8
67907,4,1,1,2.8
67909,3,1,1,2.1999999999999997
67910,4,1,1,2.8
67911,3,1,1,2.1999999999999997
67913,4,1,1,2.8
67916,4,1,1,2.8
67918,4,1,1,2.8
67919,1,1,1,0.9999999999999999
67924,1,1,1,0.9999999999999999
67926,5,1,1,3.4
67928,5,1,1,3.4
67931,5,1,1,3.4
67932,4,1,1,2.8
67934,1,1,1,0.9999999999999999
67935,3,1,1,2.1999999999999997
67936,3,1,1,2.1999999999999997
67937,5,1,1,3.4
67938,3,1,1,2.1999999999999997
67939,5,1,1,3.4
67940,2,1,1,1.6
67941,5,1,1,3.4
67942,4,1,1,2.8
67944,5,1,1,3.4
67946,3,1,1,2.1999999999999997
67947,3,1,1,2.1999999999999997
67948,2,1,1,1.6
67949,5,1,1,3.4
67950,5,1,1,3.4
67954,4,1,1,2.8
67956,3,1,1,2.1999999999999997
67959,4,1,1,2.8
67962,2,1,1,1.6
67963,5,1,1,3.4
67964,5,1,1,3.4
67965,4,1,1,2.8
67966,5,1,1,3.4
67968,4,1,1,2.8
67969,2,1,1,1.6
67970,5,1,1,3.4
67972,4,1,1,2.8
67975,5,1,1,3.4
67979,1,1,1,0.9999999999999999
67980,5,1,1,3.4
67982,2,1,1,1.6
67984,2,1,1,1.6
67986,1,1,1,0.9999999999999999
67990,5,1,1,3.4
67991,5,1,1,3.4
67993,3,1,1,2.1999999999999997
67995,3,1,1,2.1999999999999997
67996,5,1,1,3.4
67997,2,1,1,1.6
67998,4,1,1,2.8
67999,2,1,1,1.6
68000,1,1,1,0.9999999999999999
68001,5,1,1,3.4
68003,1,1,1,0.9999999999999999
68004,2,1,1,1.6
68006,2,1,1,1.6
68007,5,1,1,3.4
68008,1,1,1,0.9999999999999999
68010,3,1,1,2.1999999999999997
68016,2,1,1,1.6
68018,4,1,1,2.8
68020,3,1,1,2.1999999999999997
68024,4,1,1,2.8
68028,2,1,1,1.6
68029,4,1,1,2.8
68030,1,1,1,0.9999999999999999
68034,5,1,1,3.4
68035,4,1,1,2.8
68036,5,1,1,3.4
68037,4,1,1,2.8
68040,1,1,1,0.9999999999999999
68041,3,1,1,2.1999999999999997
68043,5,1,1,3.4
68044,5,1,1,3.4
68046,4,1,1,2.8
68047,1,1,1,0.9999999999999999
68048,1,1,1,0.9999999999999999
68049,4,1,1,2.8
68050,5,1,1,3.4
68051,5,1,1,3.4
68053,1,1,1,0.9999999999999999
68054,4,1,1,2.8
68056,3,1,1,2.1999999999999997
68058,2,1,1,1.6
68060,2,1,1,1.6
68061,2,1,1,1.6
68064,5,1,1,3.4
68067,1,1,1,0.9999999999999999
68068,1,1,1,0.9999999999999999
68069,1,1,1,0.9999999999999999
68070,3,1,1,2.1999999999999997
68072,5,1,1,3.4
68077,3,1,1,2.1999999999999997
68079,3,1,1,2.1999999999999997
68080,1,1,1,0.9999999999999999
68082,1,1,1,0.9999999999999999
68085,4,1,1,2.8
68086,3,1,1,2.1999999999999997
68087,3,1,1,2.1999999999999997
68088,1,1,1,0.9999999999999999
68090,5,1,1,3.4
68091,5,1,1,3.4
68092,4,1,1,2.8
68095,4,1,1,2.8
68096,4,1,1,2.8
68097,1,1,1,0.9999999999999999
68099,4,1,1,2.8
68100,5,1,1,3.4
68103,3,1,1,2.1999999999999997
68104,1,1,1,0.9999999999999999
68106,2,1,1,1.6
68108,4,1,1,2.8
68109,4,1,1,2.8
68110,4,1,1,2.8
68112,3,1,1,2.1999999999999997
68114,3,1,1,2.1999999999999997
68115,5,1,1,3.4
68116,5,1,1,3.4
68118,3,1,1,2.1999999999999997
68119,5,1,1,3.4
68120,2,1,1,1.6
68123,5,1,1,3.4
68124,3,1,1,2.1999999999999997
68125,1,1,1,0.9999999999999999
68126,3,1,1,2.1999999999999997
68127,5,1,1,3.4
68129,1,1,1,0.9999999999999999
68131,5,2,1,3.7
68133,5,1,1,3.4
68134,4,1,1,2.8
68135,1,1,1,0.9999999999999999
68136,2,1,1,1.6
68137,5,1,1,3.4
68140,5,1,1,3.4
68141,3,1,1,2.1999999999999997
68142,4,1,1,2.8
68143,5,1,1,3.4
68147,5,1,1,3.4
68148,1,1,1,0.9999999999999999
68153,3,1,1,2.1999999999999997
68156,3,1,1,2.1999999999999997
68157,5,1,1,3.4
68158,2,1,1,1.6
68160,4,1,1,2.8
68162,1,1,1,0.9999999999999999
68164,4,1,1,2.8
68165,2,1,1,1.6
68168,4,1,1,2.8
68172,2,1,1,1.6
68173,2,1,1,1.6
68174,2,1,1,1.6
68176,4,1,1,2.8
68177,1,1,1,0.9999999999999999
68180,5,1,1,3.4
68183,5,1,1,3.4
68189,4,1,1,2.8
68194,1,1,1,0.9999999999999999
68195,3,1,1,2.1999999999999997
68197,3,1,1,2.1999999999999997
68198,2,1,1,1.6
68199,5,1,1,3.4
68201,3,1,1,2.1999999999999997
68202,2,1,1,1.6
68205,4,1,1,2.8
68206,5,1,1,3.4
68207,1,1,1,0.9999999999999999
68209,5,1,1,3.4
68210,5,1,1,3.4
68212,3,1,1,2.1999999999999997
68213,4,1,1,2.8
68214,2,1,1,1.6
68215,4,1,1,2.8
68217,5,1,1,3.4
68218,5,1,1,3.4
68220,5,1,1,3.4
68221,3,1,1,2.1999999999999997
68222,4,1,1,2.8
68225,4,1,1,2.8
68226,5,1,1,3.4
68227,2,1,1,1.6
68228,2,1,1,1.6
68229,1,1,1,0.9999999999999999
68231,1,1,1,0.9999999999999999
68233,2,1,1,1.6
68236,5,1,1,3.4
68240,5,1,1,3.4
68241,5,1,1,3.4
68244,3,1,1,2.1999999999999997
68251,2,1,1,1.6
68252,3,1,1,2.1999999999999997
68254,5,1,1,3.4
68256,1,1,1,0.9999999999999999
68257,3,1,1,2.1999999999999997
68258,3,1,1,2.1999999999999997
68259,4,1,1,2.8
68260,5,1,1,3.4
68261,5,1,1,3.4
68262,3,1,1,2.1999999999999997
68264,5,1,1,3.4
68267,4,1,1,2.8
68271,4,1,1,2.8
68273,1,1,1,0.9999999999999999
68275,1,1,1,0.9999999999999999
68276,5,1,1,3.4
68279,5,1,1,3.4
68281,5,1,1,3.4
68284,4,1,1,2.8
68286,5,1,1,3.4
68288,3,1,1,2.1999999999999997
68289,2,1,1,1.6
68290,1,1,1,0.9999999999999999
68291,4,1,1,2.8
68292,4,1,1,2.8
68293,1,1,1,0.9999999999999999
68294,5,1,1,3.4
68295,2,1,1,1.6
68297,1,1,1,0.9999999999999999
68298,4,1,1,2.8
68299,2,1,1,1.6
68304,4,1,1,2.8
68305,5,1,1,3.4
68306,3,1,1,2.1999999999999997
68308,1,1,1,0.9999999999999999
68311,2,1,1,1.6
68312,4,1,1,2.8
68314,4,1,1,2.8
68315,5,1,1,3.4
68317,3,1,1,2.1999999999999997
68319,2,1,1,1.6
68320,2,1,1,1.6
68322,5,1,1,3.4
68328,5,1,1,3.4
68329,2,1,1,1.6
68331,4,1,1,2.8
68332,2,1,1,1.6
68333,5,1,1,3.4
68335,3,1,1,2.1999999999999997
68338,2,1,1,1.6
68339,4,1,1,2.8
68342,3,1,1,2.1999999999999997
68344,4,1,1,2.8
68346,4,1,1,2.8
68351,4,1,1,2.8
68356,5,1,1,3.4
68357,5,1,1,3.4
68370,5,1,1,3.4
68372,5,1,1,3.4
68373,4,1,1,2.8
68374,5,1,1,3.4
68375,5,1,1,3.4
68379,4,1,1,2.8
68380,3,1,1,2.1999999999999997
68381,5,1,1,3.4
68383,5,1,1,3.4
68387,5,1,1,3.4
68389,5,1,1,3.4
68390,3,1,1,2.1999999999999997
68391,4,1,1,2.8
68392,2,1,1,1.6
68393,5,1,1,3.4
68396,5,1,1,3.4
68399,5,1,1,3.4
68401,3,1,1,2.1999999999999997
68402,4,1,1,2.8
68404,2,1,1,1.6
68407,4,1,1,2.8
68410,3,1,1,2.1999999999999997
68413,3,1,1,2.1999999999999997
68414,2,1,1,1.6
68415,2,1,1,1.6
68417,3,1,1,2.1999999999999997
68418,1,1,1,0.9999999999999999
68420,1,1,1,0.9999999999999999
68421,3,1,1,2.1999999999999997
68426,3,1,1,2.1999999999999997
68427,1,1,1,0.9999999999999999
68428,4,1,1,2.8
68430,3,1,1,2.1999999999999997
68431,1,1,1,0.9999999999999999
68433,1,1,1,0.9999999999999999
68435,2,1,1,1.6
68437,5,1,1,3.4
68439,5,1,1,3.4
68440,4,1,1,2.8
68443,4,1,1,2.8
68448,5,1,1,3.4
68449,3,1,1,2.1999999999999997
68450,3,1,1,2.1999999999999997
68453,2,1,1,1.6
68454,5,2,1,3.7
68458,4,1,1,2.8
68460,5,1,1,3.4
68462,2,1,1,1.6
68467,1,1,1,0.9999999999999999
68469,5,1,1,3.4
68472,4,1,1,2.8
68474,5,1,1,3.4
68476,2,1,1,1.6
68478,1,1,1,0.9999999999999999
68479,3,1,1,2.1999999999999997
68481,4,1,1,2.8
68482,5,1,1,3.4
68483,3,1,1,2.1999999999999997
68484,5,1,1,3.4
68485,5,1,1,3.4
68487,1,1,1,0.9999999999999999
68489,4,1,1,2.8
68490,2,1,1,1.6
68493,1,1,1,0.9999999999999999
68495,2,1,1,1.6
68498,1,1,1,0.9999999999999999
68502,5,1,1,3.4
68508,4,1,1,2.8
68509,3,1,1,2.1999999999999997
68510,4,1,1,2.8
68511,3,1,1,2.1999999999999997
68514,3,1,1,2.1999999999999997
68515,5,1,1,3.4
68519,1,1,1,0.9999999999999999
68520,4,1,1,2.8
68525,4,1,1,2.8
68526,4,1,1,2.8
68528,4,1,1,2.8
68529,3,1,1,2.1999999999999997
68530,4,1,1,2.8
68531,4,1,1,2.8
68537,3,1,1,2.1999999999999997
68539,5,1,1,3.4
68543,4,1,1,2.8
68544,2,1,1,1.6
68545,2,1,1,1.6
68547,5,1,1,3.4
68548,2,1,1,1.6
68550,1,1,1,0.9999999999999999
68553,5,1,1,3.4
68555,1,1,1,0.9999999999999999
68556,3,1,1,2.1999999999999997
68558,4,1,1,2.8
68561,1,1,1,0.9999999999999999
68564,1,1,1,0.9999999999999999
68565,5,1,1,3.4
68569,1,1,1,0.9999999999999999
68574,1,1,1,0.9999999999999999
68575,5,1,1,3.4
68576,3,1,1,2.1999999999999997
68580,1,1,1,0.9999999999999999
68583,1,1,1,0.9999999999999999
68584,4,1,1,2.8
68585,4,1,1,2.8
68587,4,1,1,2.8
68589,2,1,1,1.6
68590,5,1,1,3.4
68592,2,1,1,1.6
68594,5,2,1,3.7
68596,4,1,1,2.8
68598,1,1,1,0.9999999999999999
68599,4,1,1,2.8
68602,5,1,1,3.4
68603,2,1,1,1.6
68604,5,1,1,3.4
68606,3,1,1,2.1999999999999997
68609,1,1,1,0.9999999999999999
68611,2,1,1,1.6
68614,3,1,1,2.1999999999999997
68616,5,1,1,3.4
68617,4,1,1,2.8
68618,3,1,1,2.1999999999999997
68619,4,1,1,2.8
68623,3,1,1,2.1999999999999997
68624,5,1,1,3.4
68625,2,1,1,1.6
68626,5,1,1,3.4
68627,3,1,1,2.1999999999999997
68628,2,1,1,1.6
68631,4,1,1,2.8
68632,4,1,1,2.8
68634,1,1,1,0.9999999999999999
68636,5,1,1,3.4
68638,3,1,1,2.1999999999999997
68639,5,1,1,3.4
68641,4,1,1,2.8
68643,5,1,1,3.4
68644,2,1,1,1.6
68646,3,1,1,2.1999999999999997
68649,5,1,1,3.4
68651,4,1,1,2.8
68658,1,1,1,0.9999999999999999
68660,2,1,1,1.6
68661,1,1,1,0.9999999999999999
68663,1,1,1,0.9999999999999999
68665,4,1,1,2.8
68669,2,1,1,1.6
68670,5,1,1,3.4
68672,2,1,1,1.6
68673,3,1,1,2.1999999999999997
68676,2,1,1,1.6
68678,3,1,1,2.1999999999999997
68681,4,1,1,2.8
68682,5,1,1,3.4
68683,4,1,1,2.8
68684,1,1,1,0.9999999999999999
68685,3,1,1,2.1999999999999997
68687,3,1,1,2.1999999999999997
68688,5,1,1,3.4
68691,1,1,1,0.9999999999999999
68692,4,1,1,2.8
68694,2,1,1,1.6
68695,5,1,1,3.4
68696,1,1,1,0.9999999999999999
68697,4,1,1,2.8
68698,3,1,1,2.1999999999999997
68700,4,1,1,2.8
68704,3,1,1,2.1999999999999997
68706,5,1,1,3.4
68707,5,2,1,3.7
68708,5,1,1,3.4
68709,4,1,1,2.8
68710,3,1,1,2.1999999999999997
68712,1,1,1,0.9999999999999999
68713,5,1,1,3.4
68716,4,1,1,2.8
68717,3,1,1,2.1999999999999997
68719,2,1,1,1.6
68720,4,1,1,2.8
68721,4,1,1,2.8
68723,5,1,1,3.4
68729,1,1,1,0.9999999999999999
68730,1,1,1,0.9999999999999999
68732,2,1,1,1.6
68733,4,1,1,2.8
68735,1,1,1,0.9999999999999999
68737,5,1,1,3.4
68738,5,1,1,3.4
68739,4,1,1,2.8
68740,4,1,1,2.8
68742,5,1,1,3.4
68745,3,1,1,2.1999999999999997
68746,5,1,1,3.4
68748,5,1,1,3.4
68749,1,1,1,0.9999999999999999
68750,4,1,1,2.8
68751,5,1,1,3.4
68752,2,1,1,1.6
68754,4,1,1,2.8
68755,2,1,1,1.6
68756,2,1,1,1.6
68758,1,1,1,0.9999999999999999
68759,1,1,1,0.9999999999999999
68760,3,1,1,2.1999999999999997
68762,4,1,1,2.8
68764,3,1,1,2.1999999999999997
68766,4,1,1,2.8
68768,1,1,1,0.9999999999999999
68771,1,1,1,0.9999999999999999
68774,1,1,1,0.9999999999999999
68775,3,1,1,2.1999999999999997
68777,1,1,1,0.9999999999999999
68779,5,1,1,3.4
68780,1,1,1,0.9999999999999999
68783,4,1,1,2.8
68784,1,1,1,0.9999999999999999
68785,4,1,1,2.8
68786,4,1,1,2.8
68787,4,1,1,2.8
68788,4,1,1,2.8
68789,5,1,1,3.4
68790,5,1,1,3.4
68791,3,1,1,2.1999999999999997
68796,2,1,1,1.6
68800,2,1,1,1.6
68801,5,1,1,3.4
68802,5,1,1,3.4
68807,5,1,1,3.4
68810,1,1,1,0.9999999999999999
68812,5,2,1,3.7
68813,1,1,1,0.9999999999999999
68814,2,1,1,1.6
68816,2,1,1,1.6
68819,2,1,1,1.6
68822,5,1,1,3.4
68823,5,1,1,3.4
68824,4,1,1,2.8
68825,2,1,1,1.6
68828,4,1,1,2.8
68829,3,1,1,2.1999999999999997
68830,3,1,1,2.1999999999999997
68831,2,1,1,1.6
68832,1,1,1,0.9999999999999999
68836,1,1,1,0.9999999999999999
68839,5,1,1,3.4
68840,4,1,1,2.8
68843,4,1,1,2.8
68844,5,1,1,3.4
68847,3,1,1,2.1999999999999997
68849,1,1,1,0.9999999999999999
68850,3,1,1,2.1999999999999997
68857,3,1,1,2.1999999999999997
68859,1,1,1,0.9999999999999999
68861,4,1,1,2.8
68862,1,1,1,0.9999999999999999
68864,1,1,1,0.9999999999999999
68867,3,1,1,2.1999999999999997
68870,2,1,1,1.6
68872,1,1,1,0.9999999999999999
68873,5,1,1,3.4
68875,4,1,1,2.8
68878,3,1,1,2.1999999999999997
68879,4,1,1,2.8
68880,5,1,1,3.4
68881,3,1,1,2.1999999999999997
68882,2,1,1,1.6
68883,3,1,1,2.1999999999999997
68884,5,1,1,3.4
68885,2,1,1,1.6
68886,4,1,1,2.8
68887,1,1,1,0.9999999999999999
68888,5,1,1,3.4
68889,2,1,1,1.6
68890,4,1,1,2.8
68891,5,1,1,3.4
68896,2,1,1,1.6
68900,3,1,1,2.1999999999999997
68901,4,1,1,2.8
68903,1,1,1,0.9999999999999999
68904,1,1,1,0.9999999999999999
68905,1,1,1,0.9999999999999999
68906,5,1,1,3.4
68907,4,1,1,2.8
68909,5,1,1,3.4
68917,4,1,1,2.8
68918,1,1,1,0.9999999999999999
68919,2,1,1,1.6
68921,1,1,1,0.9999999999999999
68925,4,1,1,2.8
68927,3,1,1,2.1999999999999997
68928,4,1,1,2.8
68930,1,1,1,0.9999999999999999
68933,5,1,1,3.4
68938,5,1,1,3.4
68939,1,1,1,0.9999999999999999
68941,1,1,1,0.9999999999999999
68943,5,1,1,3.4
68944,4,1,1,2.8
68945,4,1,1,2.8
68948,3,1,1,2.1999999999999997
68949,2,1,1,1.6
68950,4,1,1,2.8
68956,5,1,1,3.4
68957,2,1,1,1.6
68958,5,1,1,3.4
68959,2,1,1,1.6
68961,3,1,1,2.1999999999999997
68963,5,2,1,3.7
68966,5,1,1,3.4
68967,5,1,1,3.4
68971,5,1,1,3.4
68975,3,1,1,2.1999999999999997
68981,5,1,1,3.4
68982,3,1,1,2.1999999999999997
68984,3,1,1,2.1999999999999997
68985,2,1,1,1.6
68988,1,1,1,0.9999999999999999
68989,5,1,1,3.4
68993,3,1,1,2.1999999999999997
68994,3,1,1,2.1999999999999997
68998,4,1,1,2.8
68999,2,1,1,1.6
69000,3,1,1,2.1999999999999997
69001,4,1,1,2.8
69002,5,1,1,3.4
69004,3,1,1,2.1999999999999997
69005,2,1,1,1.6
69006,2,1,1,1.6
69007,3,1,1,2.1999999999999997
69008,5,1,1,3.4
69015,4,1,1,2.8
69019,1,1,1,0.9999999999999999
69021,5,1,1,3.4
69024,5,1,1,3.4
69026,1,1,1,0.9999999999999999
69030,1,1,1,0.9999999999999999
69031,4,1,1,2.8
69037,4,1,1,2.8
69038,4,1,1,2.8
69039,5,1,1,3.4
69041,2,1,1,1.6
69042,2,1,1,1.6
69044,4,1,1,2.8
69045,1,1,1,0.9999999999999999
69046,4,1,1,2.8
69047,3,1,1,2.1999999999999997
69048,1,1,1,0.9999999999999999
69055,5,1,1,3.4
69057,4,1,1,2.8
69059,2,1,1,1.6
69061,2,1,1,1.6
69064,2,1,1,1.6
69067,1,1,1,0.9999999999999999
69068,2,1,1,1.6
69070,2,1,1,1.6
69071,2,1,1,1.6
69072,3,1,1,2.1999999999999997
69073,3,1,1,2.1999999999999997
69077,2,1,1,1.6
69080,5,1,1,3.4
69082,1,1,1,0.9999999999999999
69083,4,1,1,2.8
69085,2,1,1,1.6
69087,4,1,1,2.8
69088,1,1,1,0.9999999999999999
69089,2,1,1,1.6
69090,5,1,1,3.4
69094,3,1,1,2.1999999999999997
69095,5,1,1,3.4
69096,3,1,1,2.1999999999999997
69097,4,1,1,2.8
69098,2,1,1,1.6
69100,2,1,1,1.6
69103,3,1,1,2.1999999999999997
69104,3,1,1,2.1999999999999997
69109,3,1,1,2.1999999999999997
69110,2,1,1,1.6
69115,3,1,1,2.1999999999999997
69118,1,1,1,0.9999999999999999
69119,2,1,1,1.6
69120,4,1,1,2.8
69122,4,1,1,2.8
69124,2,1,1,1.6
69128,2,1,1,1.6
69129,2,1,1,1.6
69132,5,1,1,3.4
69136,1,1,1,0.9999999999999999
69137,1,1,1,0.9999999999999999
69138,3,1,1,2.1999999999999997
69139,2,1,1,1.6
69140,3,1,1,2.1999999999999997
69143,1,1,1,0.9999999999999999
69144,1,1,1,0.9999999999999999
69145,3,1,1,2.1999999999999997
69148,5,1,1,3.4
69149,4,1,1,2.8
69150,2,1,1,1.6
69153,2,1,1,1.6
69154,2,1,1,1.6
69155,5,1,1,3.4
69156,3,1,1,2.1999999999999997
69157,4,1,1,2.8
69158,5,1,1,3.4
69159,3,1,1,2.1999999999999997
69161,4,1,1,2.8
69162,4,1,1,2.8
69164,2,1,1,1.6
69167,4,1,1,2.8
69169,5,1,1,3.4
69170,2,1,1,1.6
69175,5,1,1,3.4
69176,4,1,1,2.8
69178,1,1,1,0.9999999999999999
69179,5,1,1,3.4
69182,4,1,1,2.8
69183,5,1,1,3.4
69184,5,1,1,3.4
69186,3,1,1,2.1999999999999997
69187,4,1,1,2.8
69188,4,1,1,2.8
69190,5,1,1,3.4
69191,3,1,1,2.1999999999999997
69192,3,1,1,2.1999999999999997
69193,5,1,1,3.4
69194,3,1,1,2.1999999999999997
69196,1,1,1,0.9999999999999999
69197,1,1,1,0.9999999999999999
69198,2,1,1,1.6
69200,3,1,1,2.1999999999999997
69201,3,1,1,2.1999999999999997
69202,5,1,1,3.4
69203,5,1,1,3.4
69206,4,1,1,2.8
69210,5,1,1,3.4
69211,3,1,1,2.1999999999999997
69212,3,1,1,2.1999999999999997
69217,5,1,1,3.4
69218,4,1,1,2.8
69219,1,1,1,0.9999999999999999
69220,4,1,1,2.8
69227,2,1,1,1.6
69230,4,1,1,2.8
69231,5,1,1,3.4
69233,2,1,1,1.6
69234,3,1,1,2.1999999999999997
69235,2,1,1,1.6
69236,5,1,1,3.4
69237,2,1,1,1.6
69238,4,1,1,2.8
69239,4,1,1,2.8
69241,2,1,1,1.6
69242,3,1,1,2.1999999999999997
69244,4,1,1,2.8
69246,2,1,1,1.6
69247,5,1,1,3.4
69248,2,1,1,1.6
69250,4,1,1,2.8
69251,1,1,1,0.9999999999999999
69252,1,1,1,0.9999999999999999
69253,1,1,1,0.9999999999999999
69254,2,1,1,1.6
69255,4,1,1,2.8
69257,5,1,1,3.4
69259,3,1,1,2.1999999999999997
69261,5,1,1,3.4
69266,5,1,1,3.4
69268,5,1,1,3.4
69269,5,1,1,3.4
69270,2,1,1,1.6
69271,2,1,1,1.6
69272,5,1,1,3.4
69273,5,1,1,3.4
69274,1,1,1,0.9999999999999999
69275,1,1,1,0.9999999999999999
69277,4,1,1,2.8
69278,1,1,1,0.9999999999999999
69279,5,1,1,3.4
69280,2,1,1,1.6
69283,3,1,1,2.1999999999999997
69285,5,1,1,3.4
69286,3,1,1,2.1999999999999997
69289,2,1,1,1.6
69294,4,1,1,2.8
69296,3,1,1,2.1999999999999997
69297,2,1,1,1.6
69300,4,1,1,2.8
69302,4,1,1,2.8
69305,1,1,1,0.9999999999999999
69306,4,1,1,2.8
69308,4,1,1,2.8
69309,4,1,1,2.8
69311,3,1,1,2.1999999999999997
69312,1,1,1,0.9999999999999999
69315,4,1,1,2.8
69316,3,1,1,2.1999999999999997
69318,4,1,1,2.8
69319,4,1,1,2.8
69325,3,1,1,2.1999999999999997
69329,5,1,1,3.4
69330,5,1,1,3.4
69331,4,1,1,2.8
69332,2,1,1,1.6
69334,1,1,1,0.9999999999999999
69336,5,1,1,3.4
69337,5,2,1,3.7
69338,3,1,1,2.1999999999999997
69339,3,1,1,2.1999999999999997
69340,3,1,1,2.1999999999999997
69342,4,1,1,2.8
69344,4,1,1,2.8
69346,1,1,1,0.9999999999999999
69348,4,1,1,2.8
69349,5,2,1,3.7
69350,5,1,1,3.4
69352,4,1,1,2.8
69353,3,1,1,2.1999999999999997
69354,5,1,1,3.4
69355,2,1,1,1.6
69357,5,1,1,3.4
69360,2,1,1,1.6
69361,5,1,1,3.4
69362,5,1,1,3.4
69367,1,1,1,0.9999999999999999
69368,2,1,1,1.6
69369,5,1,1,3.4
69371,1,1,1,0.9999999999999999
69372,1,1,1,0.9999999999999999
69373,4,1,1,2.8
69374,1,1,1,0.9999999999999999
69376,5,1,1,3.4
69377,3,1,1,2.1999999999999997
69379,1,1,1,0.9999999999999999
69381,4,1,1,2.8
69386,2,1,1,1.6
69389,4,1,1,2.8
69390,5,1,1,3.4
69391,3,1,1,2.1999999999999997
69392,3,1,1,2.1999999999999997
69395,5,1,1,3.4
69397,1,1,1,0.9999999999999999
69398,3,1,1,2.1999999999999997
69399,1,1,1,0.9999999999999999
69400,1,1,1,0.9999999999999999
69401,2,1,1,1.6
69402,4,1,1,2.8
69404,3,1,1,2.1999999999999997
69405,4,2,1,3.1
69407,3,1,1,2.1999999999999997
69412,3,1,1,2.1999999999999997
69413,4,2,1,3.1
69415,5,1,1,3.4
69416,1,1,1,0.9999999999999999
69418,5,1,1,3.4
69420,2,1,1,1.6
69421,5,1,1,3.4
69422,1,1,1,0.9999999999999999
69424,4,1,1,2.8
69425,1,1,1,0.9999999999999999
69426,1,1,1,0.9999999999999999
69428,4,1,1,2.8
69429,4,1,1,2.8
69431,5,1,1,3.4
69433,5,1,1,3.4
69434,2,1,1,1.6
69435,3,1,1,2.1999999999999997
69436,2,1,1,1.6
69437,2,1,1,1.6
69439,4,1,1,2.8
69440,3,1,1,2.1999999999999997
69442,1,1,1,0.9999999999999999
69443,3,1,1,2.1999999999999997
69446,3,1,1,2.1999999999999997
69447,3,1,1,2.1999999999999997
69449,2,1,1,1.6
69453,3,1,1,2.1999999999999997
69455,5,1,1,3.4
69456,5,1,1,3.4
69458,3,1,1,2.1999999999999997
69459,4,1,1,2.8
69461,1,1,1,0.9999999999999999
69462,1,1,1,0.9999999999999999
69465,4,1,1,2.8
69466,4,1,1,2.8
69468,2,1,1,1.6
69469,4,1,1,2.8
69470,3,1,1,2.1999999999999997
69472,1,1,1,0.9999999999999999
69473,5,1,1,3.4
69476,1,1,1,0.9999999999999999
69477,4,1,1,2.8
69478,3,1,1,2.1999999999999997
69480,2,1,1,1.6
69483,3,1,1,2.1999999999999997
69485,5,1,1,3.4
69486,3,2,1,2.5
69490,5,1,1,3.4
69492,5,1,1,3.4
69497,1,1,1,0.9999999999999999
69500,1,1,1,0.9999999999999999
69503,1,1,1,0.9999999999999999
69504,4,1,1,2.8
69506,3,1,1,2.1999999999999997
69507,2,1,1,1.6
69512,2,1,1,1.6
69513,2,1,1,1.6
69514,3,1,1,2.1999999999999997
69518,4,1,1,2.8
69520,3,1,1,2.1999999999999997
69522,1,1,1,0.9999999999999999
69524,4,1,1,2.8
69525,5,2,1,3.7
69526,4,1,1,2.8
69535,5,1,1,3.4
